"annotation_id","annotator","c4_id","cleaning_other","cleaning_quality","comments","content_moderation","created_at","document_type","document_type_other","id","lead_time","metadata","pii_labels","privacy_other","privacy_type","quality_score","readability","readability_other","text","timestamp","topic","topic_other","updated_at","url"
| AQ201    | 718992,730135                 | 33.6   | 16.5      | 11.5       | 1                   |
| AQ202    | 719158,729956                 | 36.8   | 17.3      | 11.9       | 1                   |
| AQ203    | 719523,729576                 | 32.8   | 15.8      | 11.1       | 1                   |
| AQ204    | 719289,731246                 | 23.6   | 14.5      | 10.3       | <1                  |
| AQ205    | 720165,730106                 | 23.2   | 14.5      | 10.3       | <1                  |
| AQ206    | 720175,730095                 | 23.9   | 14.6      | 10.4       | <1                  |
| AQ207    | 720159,730096                 | 22.3   | 14.4      | 10.2       | <1                  |
| AQ208    | 720115,729847                 | 23.0   | 14.5      | 10.3       | <1                  |
| AQ209    | 720096,729856                 | 21.9   | 14.3      | 10.2       | <1                  |
| AQ210    | 720092,729841                 | 22.0   | 14.4      | 10.2       | <1                  |
| AQ211    | 719504,731489                 | 23.4   | 14.5      | 10.3       | <1                  |
| AQ212    | 719300,732368                 | 22.8   | 14.5      | 10.3       | <1                  |
| AQ213    | 719304,732355                 | 23.0   | 14.5      | 10.3       | <1                  |
| AQ214    | 719433,732013                 | 23.3   | 14.5      | 10.3       | <1                  |
| AQ215    | 719398,732042                 | 21.6   | 14.3      | 10.2       | 1                   |
| AQ216    | 719089,731872                 | 21.4   | 14.2      | 10.1       | 1                   |
| AQ217    | 719124,731886                 | 22.3   | 14.3      | 10.2       | <1                  |
| AQ218    | 719076,731892                 | 21.1   | 14.2      | 10.1       | 1                   |
| AQ219    | 719064,731959                 | 21.2   | 14.2      | 10.1       | 1                   |
| AQ220    | 719103,731963                 | 22.0   | 14.3      | 10.2       | <1                  |
| AQ221    | 719338,732234                 | 22.8   | 14.5      | 10.3       | <1                  |
| AQ222    | 718957,732196                 | 21.8   | 14.3      | 10.2       | <1                  |
| AQ223    | 718942,732421                 | 22.7   | 14.4      | 10.3       | <1                  |
| AQ224    | 718967,732434                 | 22.5   | 14.4      | 10.2       | <1                  |
| AQ225    | 718948,732493                 | 21.8   | 14.3      | 10.2       | 1                   |
| AQ226    | 718910,732375                 | 21.4   | 14.2      | 10.1       | 1                   |
| AQ227    | 718848,732613                 | 23.1   | 14.5      | 10.3       | <1                  |
| AQ228    | 718817,732627                 | 21.8   | 14.3      | 10.2       | 1                   |
| AQ229    | 718865,732630                 | 22.5   | 14.4      | 10.2       | <1                  |
| AQ230    | 718772,732591                 | 21.4   | 14.2      | 10.1       | 1                   |
| AQ231    | 718635,732412                 | 21.3   | 14.2      | 10.1       | 1                   |
| AQ232    | 718586,732401                 | 21.3   | 14.2      | 10.1       | 1                   |
| AQ233    | 718499,732313                 | 22.0   | 14.3      | 10.2       | 1                   |
| AQ234    | 718413,732223                 | 22.0   | 14.3      | 10.2       | 1                   |
| AQ235    | 718306,732183                 | 24.8   | 14.6      | 10.4       | <1                  |
| AQ236    | 718309,732152                 | 25.8   | 14.7      | 10.4       | <1                  |
| AQ237    | 717912,731905                 | 25.0   | 14.8      | 10.5       | <1                  |

| Receptor | Receptor Location (ITM)       | Annual Mean Conc. (µg/m³) | No of PM$_{10}$ days > 50 µg/m³ |
|----------|------------------------------|---------------------------|---------------------------------|
|          |                              | NO$_2$ | PM$_{10}$ | PM$_{2.5}$ |                      |
| AQ238    | 718034,731974                | 21.8   | 14.3      | 10.2       | 1                   |
| AQ239    | 717875,731914                | 23.3   | 14.6      | 10.3       | <1                  |
| AQ240    | 717873,731896                | 22.8   | 14.5      | 10.3       | <1                  |
| AQ241    | 717910,731876                | 24.5   | 14.8      | 10.4       | <1                  |
| AQ242    | 718850,732830                | 23.2   | 14.5      | 10.3       | <1                  |
| AQ243    | 718867,732832                | 23.4   | 14.6      | 10.3       | <1                  |
| AQ244    | 718234,732541                | 26.5   | 14.8      | 10.5       | <1                  |
| AQ245    | 718265,732628                | 26.5   | 14.8      | 10.5       | <1                  |
| AQ246    | 718413,732867                | 23.9   | 14.5      | 10.3       | <1                  |
| AQ247    | 718416,732886                | 24.8   | 14.6      | 10.4       | <1                  |
| AQ248    | 718443,732866                | 24.2   | 14.6      | 10.3       | <1                  |
| AQ249    | 718345,732721                | 24.6   | 14.6      | 10.4       | <1                  |
| AQ250    | 718346,732690                | 25.2   | 14.7      | 10.4       | <1                  |
| AQ251    | 718403,733212                | 23.0   | 14.5      | 10.3       | <1                  |
| AQ252    | 718419,733247                | 26.7   | 15.0      | 10.6       | <1                  |
| AQ253    | 718391,733239                | 23.1   | 14.5      | 10.3       | <1                  |
| AQ254    | 718413,733140                | 23.2   | 14.5      | 10.3       | <1                  |
| AQ255    | 718211,732985                | 21.6   | 14.3      | 10.2       | 1                   |
| AQ256    | 718090,733020                | 23.4   | 14.5      | 10.3       | <1                  |
| AQ257    | 717775,732993                | 26.3   | 14.8      | 10.5       | <1                  |
| AQ258    | 717741,732988                | 23.5   | 14.5      | 10.3       | <1                  |
| AQ259    | 717795,732934                | 25.0   | 14.7      | 10.4       | <1                  |
| AQ260    | 717875,732964                | 22.9   | 14.4      | 10.2       | <1                  |
| AQ261    | 717536,732716                | 22.2   | 14.4      | 10.2       | <1                  |
| AQ262    | 717596,732880                | 22.7   | 14.4      | 10.2       | <1                  |
| AQ263    | 717506,732904                | 25.7   | 14.8      | 10.5       | <1                  |
| AQ264    | 717576,732964                | 23.5   | 14.5      | 10.3       | <1                  |
| AQ265    | 717572,732928                | 23.6   | 14.5      | 10.3       | <1                  |
| AQ266    | 717496,732844                | 24.0   | 14.5      | 10.3       | <1                  |
| AQ267    | 717474,732873                | 23.7   | 14.5      | 10.3       | <1                  |
| AQ268    | 717380,732604                | 21.8   | 14.3      | 10.2       | 1                   |
| AQ269    | 717320,732558                | 21.4   | 14.2      | 10.1       | 1                   |
| AQ270    | 717748,732487                | 34.3   | 15.9      | 11.1       | 1                   |
| AQ271    | 717329,732374                | 21.5   | 14.2      | 10.1       | 1                   |
| AQ272    | 717297,732424                | 21.6   | 14.2      | 10.1       | 1                   |
| AQ273    | 717149,732333                | 22.3   | 14.3      | 10.2       | <1                  |
| AQ274    | 717098,732311                | 22.1   | 14.3      | 10.2       | <1                  |
| AQ275    | 717126,732271                | 22.1   | 14.3      | 10.2       | <1                  |
| AQ276    | 717198,732617                | 21.8   | 14.3      | 10.2       | 1                   |
| AQ277    | 717194,732595                | 21.6   | 14.3      | 10.2       | 1                   |

| Receptor | Receptor Location (ITM)     | Annual Mean Conc. (µg/m³) | No of PM$_{10}$ days > 50 µg/m³ |
|----------|-----------------------------|---------------------------|---------------------------------|
|          |                             | NO$_2$ | PM$_{10}$ | PM$_{2.5}$ |                      |
| AQ278    | 717208,732687               | 21.7   | 14.3      | 10.2       | 1                   |
| AQ279    | 717194,732712               | 22.3   | 14.4      | 10.2       | <1                  |
| AQ280    | 717170,732722               | 22.3   | 14.3      | 10.2       | <1                  |
| AQ281    | 717387,732651               | 21.7   | 14.3      | 10.2       | 1                   |
| AQ282    | 716885,732329               | 46.4   | 17.3      | 12.0       | 1                   |
| AQ283    | 716870,732359               | 27.6   | 15.0      | 10.6       | <1                  |
| AQ284    | 716883,732402               | 25.9   | 14.8      | 10.5       | <1                  |
